id,date,likes,content,username,media,inferred company,vlm_description
14117,2019-07-18 11:29:29,64,Here’s what the incident looks like from a turntable ladder. Most of the roof has collapsed in on itself. We are defensively fighting the fire from outside of the property due to structural damage. <hyperlink>,AvonFireRescue,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1151816125908430850/pu/img/1pu591E7o1uzzy3K.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1151816125908430850/pu/vid/480x270/-FsXKlxCEosxDKEG.mp4?tag=10', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1151816125908430850/pu/pl/6CtDTz94jCJYpkMq.m3u8?tag=10', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1151816125908430850/pu/vid/640x360/kN0p1C0ZITBR3Csg.mp4?tag=10', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1151816125908430850/pu/vid/1280x720/P0DkID76s_z2r7vU.mp4?tag=10', bitrate=2176000)], duration=20.152, views=6760)]",avon,
14118,2019-12-01 09:30:00,1,"Hey You! Listen up!

A Better Call Saul Season 3 Marathon - Episodes 6-10 | Today from 2pm <hyperlink>",AMCtvUK,"[Photo(previewUrl='https://pbs.twimg.com/media/EJpcy90WwAAXGvn?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EJpcy90WwAAXGvn?format=jpg&name=large')]",amc,
14119,2019-03-18 00:11:40,706,Sarah McLachlan talks about our neighbours 🇺🇸😂 #JUNOS <hyperlink>,CBC,"[Video(thumbnailUrl='https://pbs.twimg.com/media/D15lH7hWkAAMWDU.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1107433491879415811/vid/640x360/hdD7R2obHxLhrgYe.mp4?tag=11', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1107433491879415811/vid/320x180/UGw3jkVIGg1DW75K.mp4?tag=11', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1107433491879415811/vid/1280x720/ocZzYaOrUo6NFxct.mp4?tag=11', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1107433491879415811/pl/0PxOqHZk44Q5oplJ.m3u8?tag=11', bitrate=None)], duration=30.667, views=32765)]",cbc,
14120,2019-10-24 12:04:34,0,Buhari Promises Stiff Punishment For Sex-For-Mark Lecturers <hyperlink> <hyperlink>,IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/EHpGnXaUEAArsYh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EHpGnXaUEAArsYh?format=jpg&name=large')]",independent,
14121,2020-10-24 22:57:04,565,"Melania Trump will vote on Election Day, the first lady's spokeswoman says <hyperlink> <hyperlink>",CNNPolitics,"[Photo(previewUrl='https://pbs.twimg.com/media/ElIR16KXIAIJMTi?format=png&name=small', fullUrl='https://pbs.twimg.com/media/ElIR16KXIAIJMTi?format=png&name=large')]",cnn,
14122,2018-10-17 19:00:16,252,The all new #SurfacePro6 in Matte Black. Make a statement without saying a thing. <hyperlink> <hyperlink>,surface,"[Photo(previewUrl='https://pbs.twimg.com/media/Dpu2VpGXcAA-ToZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Dpu2VpGXcAA-ToZ?format=jpg&name=large')]",microsoft,
14123,2019-01-25 17:50:30,3,"Happy Friday! ☕️  Grab your coffee and join us at 10am (PT) for a LIVE #DemoFriday featuring the <mention> &amp; <mention> Integration  🙌 

Register here  👉  <hyperlink> <hyperlink>",CiscoUmbrella,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1088856414959820800/pu/img/APZdL6nGxlMLlxYa.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1088856414959820800/pu/vid/478x250/Mv9RV16sHml1wi16.mp4?tag=6', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1088856414959820800/pu/vid/344x180/rg9S8Fn22HAsNua_.mp4?tag=6', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1088856414959820800/pu/pl/bMs15suJNe7lHrbQ.m3u8?tag=6', bitrate=None)], duration=5.4, views=218)]",cisco,
14124,2019-10-27 18:34:27,149,"An investigation unlike any I’ve ever done! This November, <mention> asks you to see more than a young criminal. We hope you will #SeeTheChild failed by a #Broken system! <hyperlink>",NC5PhilWilliams,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1188523851401048064/pu/img/m0OTWTPrhby63sXe.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1188523851401048064/pu/vid/480x270/MA8Avej5kwC1DO1J.mp4?tag=10', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1188523851401048064/pu/vid/640x360/lvNoVgu82AeWDPEf.mp4?tag=10', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1188523851401048064/pu/pl/AqnvsPVXsFRgrkFs.m3u8?tag=10', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1188523851401048064/pu/vid/1280x720/DVxzUg_buyVCzTjd.mp4?tag=10', bitrate=2176000)], duration=30.037, views=16682)]",williams,
14125,2018-01-16 20:33:03,46,"JUNO Songwriters' Circle is coming to Vancouver on March 25, featuring: 
✔️ 8x JUNO Award winner <mention>
✔️ Legendary music producer Bob Rock
+  More artists to be announced soon! 
Use ""CBCMUSIC"" to get your tickets during the presale Jan 17-18 <hyperlink> <hyperlink>",CBCVancouver,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/952999406768242688/img/8eU_-qNZvDuDIvAt.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/952999406768242688/vid/720x720/b6hUssn9XqJjOwRA.mp4', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/952999406768242688/vid/240x240/bl5-Syi4dHaezn_l.mp4', bitrate=320000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/952999406768242688/pl/JYblTmwX68oj5NtC.m3u8', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/952999406768242688/vid/480x480/OiI17cGd0hn8j2eL.mp4', bitrate=832000)], duration=27.794, views=27815)]",cbc,
14126,2018-04-30 17:41:31,543,"NFL running back Mike James is the first player in history to file a ""therapeutic use exemption"" for cannabis, seeking exemption to use medical marijuana for pain management <hyperlink> <hyperlink>",CNN,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/991009298644905985/pu/img/4mjWspZJaj4-4Vm9.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/991009298644905985/pu/vid/720x720/SmWj1Qq-y5F_YXdx.mp4?tag=3', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/991009298644905985/pu/pl/whybu2SJr9WmqcBy.m3u8?tag=3', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/991009298644905985/pu/vid/240x240/r8pd8ZeWu2s39rJV.mp4?tag=3', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/991009298644905985/pu/vid/480x480/JwQthE1yJwQ9sXzv.mp4?tag=3', bitrate=832000)], duration=106.523, views=43525)]",cnn,
14127,2020-05-25 21:59:02,6,"How long before <mention> backflips on her September dateline of lifting border closure? From Gold Coast to Cairns, Qld tourism sector is being sacrificed to her inability to admit she is wrong. Discussing it on <mention> #thefrontpage <hyperlink>",scottemerson,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1265039582984171520/pu/img/l0k7dLvF6eEqOD8X.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1265039582984171520/pu/vid/1080x640/ZDOQEoz_BVJtliUx.mp4?tag=10', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1265039582984171520/pu/pl/1_ezyPvELaKa3pyM.m3u8?tag=10', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1265039582984171520/pu/vid/454x270/fpCr15O245TmK66L.mp4?tag=10', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1265039582984171520/pu/vid/606x360/krADF2EwjnSljfPu.mp4?tag=10', bitrate=832000)], duration=42.07, views=258)]",emerson,
14128,2020-12-23 11:00:01,620,A Seattle man built an ode to a Schitt’s Creek landmark as his pandemic project. #TheMoment <hyperlink>,CBCTheNational,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1341581046031278082/img/-tFzD3rXkEpTJKF_.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1341581046031278082/pl/r08CY87rUw9dBCBq.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1341581046031278082/vid/1280x720/8XRw2mapNjCbLPEe.mp4?tag=13', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1341581046031278082/vid/480x270/WKS5Qf3XLKJ5a5na.mp4?tag=13', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1341581046031278082/vid/640x360/hP6M6JtBbJFkuGO_.mp4?tag=13', bitrate=832000)], duration=70.37, views=61982)]",cbc,
14129,2019-10-06 16:50:21,6220,65 yard donger... into the open end of Heinz? <mention> is a WILD ANIMAL #ForTheBrand  <hyperlink>,PatMcAfeeShow,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1180874000400097280/pu/img/U5hLeNTowk9PLJKO.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1180874000400097280/pu/pl/PH5ZW0WAJoL7Lpn6.m3u8?tag=10', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1180874000400097280/pu/vid/480x270/scMh5KvgXrSatMD1.mp4?tag=10', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1180874000400097280/pu/vid/1280x720/4I9y4dva9uYS52_u.mp4?tag=10', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1180874000400097280/pu/vid/640x360/CdowkRKuy7JgWZQE.mp4?tag=10', bitrate=832000)], duration=9.93, views=227323)]",mcafee,
14130,2020-02-18 02:01:33,0,"Man Accused Of Violating U.S. Sanctions, Returns Home <hyperlink> <hyperlink>",IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/ERBem0yU8AAQxjV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ERBem0yU8AAQxjV?format=jpg&name=large')]",independent,
14131,2018-08-04 22:15:00,0,'Nuff said. #DriveSober #DesignatedDriver <hyperlink>,AAAOklahoma,"[Photo(previewUrl='https://pbs.twimg.com/media/DjydQziXgAAvo1Y?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DjydQziXgAAvo1Y?format=jpg&name=large')]",aaa,
14132,2018-02-23 18:00:01,4,What makes managing #software so hard? Listen to this podcast to learn more about what we found in our IDC report. #enterpriseagreement <hyperlink> <hyperlink>,CiscoSoftware,"[Photo(previewUrl='https://pbs.twimg.com/media/DWvRWHRUQAAtBX0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DWvRWHRUQAAtBX0?format=jpg&name=large')]",cisco,
14133,2020-02-23 17:02:02,24,"Indulge in our Caramel Apple Gourmet Popcorn, with a blend of salted caramel and sweet red apple popcorn. While supplies last. Get yours before it’s gone! 🍎🍿🎬

Learn More: <hyperlink> <hyperlink> <hyperlink>",AMCTheatres,"[Photo(previewUrl='https://pbs.twimg.com/media/ERecqQ-VAAAEfjm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ERecqQ-VAAAEfjm?format=jpg&name=large')]",amc,
14134,2020-09-21 21:08:11,283,"Air raid sirens blare across Lhasa, the capital of China’s #Tibet Autonomous Region, during drills conducted by the People’s Liberation Army on Saturday. RFA obtained this rare video from citizen journalists as China calls for combat readiness amid heightened tensions with India. <hyperlink>",RadioFreeAsia,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1308149832444510211/pu/img/rAmHsOci8q5LFliw.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1308149832444510211/pu/vid/480x480/bS-4hCrkSOwMzJcM.mp4?tag=10', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1308149832444510211/pu/pl/AVDbpso1ifLE4_WH.m3u8?tag=10', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1308149832444510211/pu/vid/720x720/3ZgO21dGCMRv-EkI.mp4?tag=10', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1308149832444510211/pu/vid/320x320/mCz_n3DOVe6P_lX3.mp4?tag=10', bitrate=432000)], duration=29.897, views=37994)]",free,
14135,2019-03-29 22:00:37,137,Did you know that the box jellyfish can swim faster than an Olympic swimmer? 🤯 What fun facts do you know about different marine life? 📹: <mention> <hyperlink>,PADI,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1111749937174401024/pu/img/tHdEhHqFup2_UUJ5.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1111749937174401024/pu/vid/320x180/NNcBV6EAYNnl6mQk.mp4?tag=8', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1111749937174401024/pu/vid/640x360/XtNj8-nJhug0vNOA.mp4?tag=8', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1111749937174401024/pu/pl/jMfjFGuCiSWzscoK.m3u8?tag=8', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1111749937174401024/pu/vid/1280x720/7vri5MCUuWZOjgzQ.mp4?tag=8', bitrate=2176000)], duration=60.0, views=4719)]",padi,
14136,2018-08-17 21:42:04,16,"As we approach the 17th anniversary of the September 11 tragedies, Congress still has an opportunity to mandate secondary barriers. Help keep pressure on Congress to close this gap with this <mention> call to action: <hyperlink> <hyperlink>",UnitedPilots,"[Photo(previewUrl='https://pbs.twimg.com/media/Dk1SOOQXcAENUGw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Dk1SOOQXcAENUGw?format=jpg&name=large')]",united airlines,
14137,2019-02-07 17:00:00,718,Free delivery? You’re not dreaming. Taco Bell’s delivering. Order now to get free delivery by <mention> on all orders $12+ <hyperlink> <hyperlink>,tacobell,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1092903149659136001/img/bj-fLpzjkN4Qs8pF.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1092903149659136001/vid/480x480/xBbvS8ogpk4_2f8N.mp4?tag=9', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1092903149659136001/vid/320x320/GJTVA0VANiLGysJ9.mp4?tag=9', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1092903149659136001/vid/720x720/LC4c7uVKLxmBVy3D.mp4?tag=9', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1092903149659136001/pl/I8bl8wag4CrLm4iD.m3u8?tag=9', bitrate=None)], duration=13.033, views=64545)]",bell,
14138,2018-03-27 00:55:13,1,"Rehearsal w amazing speakers and <mention> team. A lot of hard work for many months now, so that we can bring forward the best and most inspiring talks on stage. Follow us here for live updates #CiscoConnectSG <hyperlink> #DigitalTransformation <mention> <mention> <hyperlink>",ciscoapac,"[Photo(previewUrl='https://pbs.twimg.com/media/DZQZlnlVQAAVnqs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DZQZlnlVQAAVnqs?format=jpg&name=large')]",cisco,
14139,2020-09-23 17:06:29,1285,"Hey <mention>, we’re looking for new music to play in our <mention> Earbuds, any suggestions? <hyperlink>",MicrosoftStore,"[Photo(previewUrl='https://pbs.twimg.com/media/EinYUHHXgAExqM1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EinYUHHXgAExqM1?format=jpg&name=large')]",microsoft,
14140,2019-11-16 20:50:50,3330,The lap that put <mention> on pole for tomorrow’s #BrazilGP 🚀🇧🇷 #F1 <hyperlink>,redbullracing,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1195801689930031105/img/NiqfK-ifyNcxEcSS.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1195801689930031105/vid/1280x720/7TO9_m5gzmTd9L_m.mp4?tag=13', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1195801689930031105/vid/480x270/0D-tT8skIv3eB9iC.mp4?tag=13', bitrate=288000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1195801689930031105/pl/ONXkleraYfWHVfJV.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1195801689930031105/vid/640x360/UBGqfbd8kbpLKPeq.mp4?tag=13', bitrate=832000)], duration=84.68, views=442394)]",oracle,
14141,2020-12-30 11:28:00,53,"16 impressive points...

<mention> is a human HIGHLIGHT reel! <hyperlink>",EuroLeague,"[Video(thumbnailUrl='https://pbs.twimg.com/media/Eqb1UQDXAAELt8f.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1344030878612168704/vid/320x320/GN7g_noAEnSx4Wx3.mp4?tag=13', bitrate=432000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1344030878612168704/pl/5MFjfuSZk6EEZhdh.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1344030878612168704/vid/480x480/oAYiF1VoYe_VqhgX.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1344030878612168704/vid/720x720/82y23pVdgdcnJIyK.mp4?tag=13', bitrate=1280000)], duration=116.84, views=5281)]",turkish airlines,
14142,2020-08-17 15:32:16,174,"ALERT:
#MoMoNyabo winners will only be contacted using 0393002010. 
#MTNMoMo <hyperlink>",mtnug,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1295382294874685441/pu/img/8TZqANfyXa2-029O.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1295382294874685441/pu/pl/F_eYR1Pl6X6vae3M.m3u8?tag=10', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1295382294874685441/pu/vid/480x270/Mp1OzxsRXgiNqZaq.mp4?tag=10', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1295382294874685441/pu/vid/640x360/_pyUws9IruRGRED3.mp4?tag=10', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1295382294874685441/pu/vid/1280x720/a8iGR87RodZ6JSRZ.mp4?tag=10', bitrate=2176000)], duration=38.24, views=1818)]",mtn,
14143,2018-07-15 10:40:09,259,"Robert Kubica joins us again at <mention> with <mention> 

Come down to the MARTINI Terrazza at 12 to meet Robert 👋

#FOS #Goodwood #MartiniRacing #RobertKubica <hyperlink>",WilliamsRacing,"[Photo(previewUrl='https://pbs.twimg.com/media/DiI-Z9UW0Acx-u0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DiI-Z9UW0Acx-u0?format=jpg&name=large')]",williams,
14144,2020-12-21 14:13:00,1,"“The battle against the growing challenge of AMR may well be won or lost in the next decade""

Prof. Dame Sally Davies gives a stark warning in the 2020 AMR Industry Progress Report.

Download it here👇

<hyperlink>

#AntiMicrobialResistance <mention> <hyperlink>",PfizerEUPolicy,"[Photo(previewUrl='https://pbs.twimg.com/media/EoKxv70XcAAvMNw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EoKxv70XcAAvMNw?format=jpg&name=large')]",pfizer,
14145,2020-03-27 11:49:59,1,"Tune in live for a special Bacardi NH7 Weekender #HappyAtHome live stream with <mention> 
Streaming live on Instagram Live. <hyperlink>",NH7,"[Photo(previewUrl='https://pbs.twimg.com/media/EUHRqrrUYAIS7gV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EUHRqrrUYAIS7gV?format=jpg&name=large')]",bacardi,
14146,2020-06-01 08:11:33,0,Kwara Slashes Right-Of-Way Fee To N1 Per Km <hyperlink> <hyperlink>,IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/EZaYopdU4AEvIPR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZaYopdU4AEvIPR?format=jpg&name=large')]",independent,
14147,2019-05-11 15:00:14,188,"when you've got big-desk-plans but small-desk-space
<hyperlink> <hyperlink>",UrbanOutfitters,"[Photo(previewUrl='https://pbs.twimg.com/media/D6S25PiWkAAv4Xe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D6S25PiWkAAv4Xe?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/D6S25zlX4AI_1If?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D6S25zlX4AI_1If?format=jpg&name=large')]",urban outfitters,
14148,2020-01-18 06:55:04,0,Nigerians Blame Fashola For Latest National Grid Collapse <hyperlink> <hyperlink>,IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/EOi4gE7UYAAKElF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EOi4gE7UYAAKElF?format=jpg&name=large')]",independent,
14149,2019-03-19 15:00:06,4,"Join us at CORROSION 2019 March 24-28 in Nashville, TN! The event is a great opportunity to interact with industry peers, share best practices and more. Get more details on the event here: #CORROSION2019 <hyperlink> <hyperlink>",EMR_Automation,"[Photo(previewUrl='https://pbs.twimg.com/media/D2B6nSJXcAIM_nU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D2B6nSJXcAIM_nU?format=jpg&name=large')]",emerson,
14150,2019-05-17 19:23:47,40,".<mention> with the quick vision 👀

Anthony Randolph makes no mistake and HAMMERS it home 🔨

#7DAYSMagicMoment | #F4GLORY <hyperlink>",EuroLeague,"[Video(thumbnailUrl='https://pbs.twimg.com/media/D6ysq0_VUAALIqD.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1129467461114351616/vid/320x180/zfSUyY2CLjx1x4IC.mp4?tag=12', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1129467461114351616/vid/1280x720/M1WpPWs9mtZ-FN2B.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1129467461114351616/vid/640x360/d4cP0B63LTnixpsS.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1129467461114351616/pl/JkFfcZQ3loDteqq4.m3u8?tag=12', bitrate=None)], duration=35.76, views=5951)]",turkish airlines,
14151,2019-09-26 02:34:05,0,A whole record instructing you how to not be like me. <hyperlink>,alcoatheband,"[Photo(previewUrl='https://pbs.twimg.com/media/EFW3hiBVAAAWbV5?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EFW3hiBVAAAWbV5?format=jpg&name=large')]",alcoa,
14152,2018-03-27 16:01:02,3,Our cutting-edge efficiency technology at the Helix Innovation Center is revolutionizing human comfort. Learn how: <hyperlink> <hyperlink>,EmersonComRes,"[Photo(previewUrl='https://pbs.twimg.com/media/DZTo_L-W0AEjkoM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DZTo_L-W0AEjkoM?format=jpg&name=large')]",emerson,
14153,2018-08-01 21:01:52,770,"On behalf of the thousands of grassroots supporters and volunteers that work tirelessly on our campaign, I am honored to receive the endorsement of <mention> #flipTX14 <hyperlink>",AdrBell,"[Photo(previewUrl='https://pbs.twimg.com/media/Djivvw3V4AAjSlZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Djivvw3V4AAjSlZ?format=jpg&name=large')]",bell,
14154,2019-03-08 06:26:37,1,"As part of Women’s day celebrations, Emerson Singapore Women in STEM team invited Dr. Indigo Triplet, CEO of 4D performance, to deliver a talk about Resilience in the Corporate World. She discussed various personal &amp; professional challenges faced by women &amp; fielded Q&amp;A. #iyp2019 <hyperlink>",EMR_Automation,"[Photo(previewUrl='https://pbs.twimg.com/media/D1HbH50V4AE_0l6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D1HbH50V4AE_0l6?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/D1HbH53VsAA4qoe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D1HbH53VsAA4qoe?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/D1HbH52VsAAph5J?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D1HbH52VsAAph5J?format=jpg&name=large')]",emerson,
14155,2020-05-18 19:41:28,62,Squirrels star in Ontario couple's elaborate backyard photo shoots <hyperlink> <hyperlink>,CBCToronto,"[Photo(previewUrl='https://pbs.twimg.com/media/EYUwSd_XQAAq1bg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EYUwSd_XQAAq1bg?format=jpg&name=large')]",cbc,
14156,2020-03-22 19:46:22,134,"Food distribution for students begins tomorrow, March 23
Visit <hyperlink> for information and a map that shows all the locations. Note, times are approximate. Please have patience with our staff and drivers as we get this rolling to deliver food.  🚌🚌🚌🚌🚌🚌 <hyperlink>",MetroSchools,"[Photo(previewUrl='https://pbs.twimg.com/media/ETvOyXjXgAY2Mxl?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ETvOyXjXgAY2Mxl?format=jpg&name=large')]",metro,
14157,2018-03-11 18:54:58,117,Meanwhile on the beach... my Sunday is a Sunny-Day #SundayFunday #EarlySpringBreak <hyperlink>,WilliamsSharrie,"[Photo(previewUrl='https://pbs.twimg.com/media/DYB3WplX0Acf-ri?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DYB3WplX0Acf-ri?format=jpg&name=large')]",williams,
14158,2019-10-12 09:00:28,1960,"Better, faster, stronger 💪 
Nokia smartphones are leading the Software and Security Updates category in the <mention> research. 
With 96% of our smartphone range running on the latest version of Android, your Nokia smartphone is performing on a whole other level. <hyperlink>",NokiaMobile,"[Photo(previewUrl='https://pbs.twimg.com/media/EGqpZU0UEAEOQxH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EGqpZU0UEAEOQxH?format=jpg&name=large')]",nokia,
14159,2018-08-15 08:10:11,62,Trudeau government started pressing Saudis to release Badawi long before Twitter flap <hyperlink> #hw #cdnpoli <hyperlink>,CBCPolitics,"[Photo(previewUrl='https://pbs.twimg.com/media/DkoFYoIWwAAzvmK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DkoFYoIWwAAzvmK?format=jpg&name=large')]",cbc,
